age,gender,income,education_level,marital_status,mental_health_condition,savings_amount,employment_status,family_size,debt_amount,physical_activity_level,credit_score,sleep_quality,risk_tolerance,insurance_coverage,social_support_network,stress_level,access_to_healthcare,financial_goals,resilience_score,calculated_risk_score,calculated_resilience_score,net_risk_score,risk_category,risk_resilience_ratio,debt_to_income_ratio
71,1,185601.32,4,0,2,48905.34,2,8,217424.55,2,404,2,2,1,1,1,0,3,2,72,69,3,Medium Risk,1.03,1.17
76,1,163378.35,1,1,3,190661.92,2,9,80532.94,0,545,1,2,0,1,4,0,2,3,55,62,-7,Medium Risk,0.87,0.49
57,0,21202.07,3,0,3,133820.31,1,7,220581.85,3,545,3,2,1,4,2,0,3,57,74,57,17,Medium Risk,1.28,10.4
39,0,109916.62,2,0,3,218925.02,2,10,113350.6,0,591,2,1,0,3,1,0,3,26,72,59,13,Medium Risk,1.2,1.03
55,0,169154.37,2,2,3,226949.59,1,3,68961.53,1,702,0,2,1,7,3,1,0,17,49,79,-30,Low Risk,0.61,0.41
48,1,27500.55,3,1,2,103939.64,3,9,1222.16,3,832,0,1,0,0,1,1,2,46,38,81,-43,Low Risk,0.46,0.04
31,1,232480.42,2,3,0,218022.63,2,3,244527.2,0,814,0,1,1,1,7,1,2,23,47,95,-48,Low Risk,0.49,1.05
50,1,145625.59,2,0,1,209107.2,1,4,184392.12,0,620,1,1,0,7,6,0,3,40,72,61,11,Medium Risk,1.16,1.27
55,0,132353.05,1,3,2,201618.26,1,8,152768.5,0,666,0,2,1,7,2,0,3,97,65,70,-5,Medium Risk,0.92,1.15
36,0,18400.45,2,2,2,204165.02,1,8,58222.98,0,362,3,2,1,1,5,0,0,32,83,39,44,High Risk,2.08,3.16
68,1,37421.97,2,2,2,4222.62,3,8,154725.29,2,460,3,0,0,8,1,0,0,63,75,43,32,High Risk,1.7,4.13
82,0,247411.39,4,0,3,2315.42,1,8,131549.1,3,743,2,2,0,9,5,1,3,9,64,89,-25,Low Risk,0.71,0.53
61,1,4251.48,1,3,2,219003.1,1,4,132212.77,1,419,0,1,0,10,10,1,4,81,73,52,21,High Risk,1.38,31.09
60,0,30205.92,2,0,2,246960.96,3,9,102915.68,0,605,2,1,1,2,3,0,2,25,58,54,4,Medium Risk,1.05,3.41
43,1,40557.95,3,1,2,15758.69,0,6,242884.11,2,817,0,2,1,10,8,0,3,2,80,64,16,Medium Risk,1.23,5.99
65,0,42593.41,1,2,2,246559.99,3,5,225925.04,3,603,0,2,1,2,8,0,2,16,72,58,14,Medium Risk,1.22,5.3
42,0,7165.24,2,1,1,37927.52,3,10,50916.31,1,743,1,0,1,1,7,0,1,89,50,49,1,Medium Risk,1.0,7.11
68,0,64858.69,2,3,0,221481.33,2,5,95969.17,0,316,2,1,0,7,9,1,2,42,48,68,-20,Low Risk,0.7,1.48
56,1,241001.49,1,0,0,41279.15,2,7,1651.66,2,360,0,2,1,2,5,1,2,42,35,72,-37,Low Risk,0.48,0.01
31,3,248788.64,2,2,2,44428.79,3,7,101753.02,3,418,3,2,1,6,9,1,3,55,72,75,-3,Medium Risk,0.95,0.41
29,0,198288.99,3,3,3,129965.84,3,2,194181.44,1,726,1,2,1,5,9,0,2,44,58,82,-24,Low Risk,0.7,0.98
46,0,147006.34,2,3,0,58359.04,0,8,196024.46,0,601,2,0,0,0,0,0,1,55,82,48,34,High Risk,1.67,1.33
63,1,111085.91,3,0,0,18022.29,0,7,183037.89,3,656,3,0,0,10,1,0,2,56,73,63,10,Medium Risk,1.14,1.65
32,0,55766.91,2,0,1,177010.96,1,5,112009.6,2,729,2,2,1,7,3,1,2,32,57,72,-15,Low Risk,0.78,2.01
55,1,234631.99,3,2,3,84431.0,2,7,247987.06,3,675,2,1,0,4,1,1,4,3,58,85,-27,Low Risk,0.67,1.06
85,0,98095.55,1,3,3,109677.7,2,7,171521.78,0,635,2,1,0,9,2,1,3,51,47,70,-23,Low Risk,0.66,1.75
51,1,35688.85,3,3,2,181925.29,2,5,206049.43,1,548,0,1,0,3,8,1,4,27,67,57,10,Medium Risk,1.16,5.77
74,0,139821.0,2,0,3,11207.68,1,3,74396.56,2,432,1,0,0,3,9,0,1,31,75,47,28,High Risk,1.56,0.53
67,1,218839.94,2,0,2,127158.47,0,3,237541.69,1,570,1,2,1,4,4,1,3,24,75,65,10,Medium Risk,1.14,1.09
50,0,80800.66,4,2,2,155518.34,1,10,16012.69,0,546,2,1,0,9,7,1,0,54,67,61,6,Medium Risk,1.08,0.2
43,0,173782.64,3,3,2,102569.5,2,4,79342.51,1,417,2,1,0,4,0,0,3,23,56,76,-20,Low Risk,0.73,0.46
58,1,148351.78,3,2,1,45621.58,2,10,38137.2,3,493,3,2,0,8,10,0,1,12,64,77,-13,Low Risk,0.82,0.26
27,1,38487.52,3,0,2,47825.09,2,8,247393.59,3,523,0,2,1,2,9,0,3,62,89,47,42,High Risk,1.85,6.43
54,0,102797.59,1,0,3,235648.9,3,10,149258.95,2,497,1,2,1,8,5,0,2,71,64,66,-2,Medium Risk,0.96,1.45
20,0,7308.43,3,0,2,138047.6,2,9,62999.66,3,744,3,0,0,2,5,1,0,27,64,61,3,Medium Risk,1.03,8.62
46,1,128109.27,3,3,3,152875.92,3,7,62744.21,3,470,2,0,0,6,7,1,2,19,50,73,-23,Low Risk,0.68,0.49
66,0,247327.47,4,1,2,199391.69,0,5,51155.49,3,586,3,2,1,2,5,0,1,74,67,78,-11,Low Risk,0.85,0.21
58,1,138634.24,3,3,1,231272.43,0,6,62195.99,2,604,3,1,1,0,9,1,0,75,60,68,-8,Medium Risk,0.87,0.45
31,0,222073.77,4,3,1,95451.24,2,8,92667.34,3,405,1,2,0,3,2,1,2,9,58,80,-22,Low Risk,0.72,0.42
71,1,116014.23,1,2,2,222454.96,3,10,11032.13,2,320,1,0,1,1,7,1,4,97,52,66,-14,Low Risk,0.78,0.1
61,1,48269.07,4,0,2,158909.1,0,4,123055.99,2,650,1,2,1,2,9,0,1,33,78,57,21,High Risk,1.34,2.55
36,1,214497.51,4,3,2,25990.74,1,7,5567.39,3,535,1,2,0,2,3,1,1,50,50,77,-27,Low Risk,0.64,0.03
42,6,111630.92,1,0,2,48359.62,0,8,153906.54,3,649,2,2,1,8,9,1,4,34,92,59,33,High Risk,1.53,1.38
34,0,102567.21,3,2,1,65160.01,2,2,203473.25,0,645,2,0,0,7,2,0,1,67,76,59,17,Medium Risk,1.27,1.98
28,0,154661.29,3,0,0,197948.32,2,7,166506.95,2,471,2,2,0,3,4,1,1,62,64,68,-4,Medium Risk,0.93,1.08
41,1,126524.02,1,1,3,225804.45,1,5,134348.44,3,646,3,1,1,5,8,1,1,34,53,68,-15,Low Risk,0.77,1.06
20,0,238084.88,4,3,3,165106.56,1,3,196427.03,3,409,2,1,0,1,9,1,3,95,95,70,25,High Risk,1.34,0.83
24,3,132128.02,1,1,3,26188.84,3,1,249379.6,3,535,0,2,1,6,3,0,2,34,82,49,33,High Risk,1.64,1.89
33,1,91524.56,2,0,0,196074.78,3,10,105243.56,1,450,0,2,0,0,10,0,0,96,84,42,42,High Risk,1.95,1.15
37,1,124567.73,1,3,3,146329.2,2,3,97412.12,0,720,2,1,1,3,1,0,4,13,30,75,-45,Low Risk,0.39,0.78
26,0,115011.7,1,0,3,128628.14,1,7,213494.27,3,477,1,2,1,0,7,0,1,50,94,49,45,High Risk,1.88,1.86
22,1,213099.65,3,1,1,79455.59,2,7,230135.82,3,370,2,2,0,8,7,1,0,24,81,70,11,Medium Risk,1.14,1.08
57,0,87092.93,1,0,0,34921.77,0,4,190404.2,0,310,1,2,1,5,6,0,1,57,86,35,51,High Risk,2.39,2.19
60,0,209525.84,2,2,2,22685.33,1,6,7966.34,0,493,2,1,0,9,9,0,1,47,72,67,5,Medium Risk,1.06,0.04
65,0,123637.49,4,1,2,182491.95,1,3,84578.2,3,476,0,0,1,5,10,0,4,76,65,62,3,Medium Risk,1.03,0.68
56,1,50657.84,2,1,2,137476.14,1,3,239360.08,2,522,2,2,0,5,3,1,0,92,68,50,18,Medium Risk,1.33,4.72
64,1,98255.19,3,3,0,170180.26,0,7,113330.88,2,588,1,0,1,6,2,1,1,55,54,58,-4,Medium Risk,0.92,1.15
84,0,94479.28,2,2,3,144105.86,2,3,200617.65,2,810,3,2,0,10,4,1,4,21,54,95,-41,Low Risk,0.56,2.12
50,1,173549.99,1,3,3,17805.19,2,10,48553.86,1,424,0,2,0,4,10,1,1,38,49,66,-17,Low Risk,0.73,0.28
39,0,138761.95,4,1,0,80796.68,2,2,167292.99,1,419,0,2,1,6,8,0,4,72,62,63,-1,Medium Risk,0.97,1.21
58,4,159560.37,1,1,2,189119.88,2,10,130922.86,2,462,1,2,0,8,7,0,4,38,76,70,6,Medium Risk,1.07,0.82
39,0,221657.97,1,0,0,199548.21,1,1,80855.74,3,568,0,1,0,10,6,0,2,15,73,67,6,Medium Risk,1.07,0.36
33,1,30017.56,4,2,2,161339.63,2,2,69712.84,1,695,3,0,1,6,5,0,1,40,46,64,-18,Low Risk,0.71,2.32
50,0,32694.93,4,0,3,154142.22,0,8,76947.55,0,374,1,1,1,4,8,0,2,33,93,43,50,High Risk,2.11,2.35
37,0,212490.03,2,0,3,93690.41,0,7,41850.88,1,373,3,0,1,6,0,0,2,21,73,62,11,Medium Risk,1.16,0.2
75,1,91952.34,2,3,3,25377.21,2,8,10244.95,2,527,0,0,0,7,8,0,0,54,49,60,-11,Low Risk,0.8,0.11
32,0,101764.2,1,3,0,193756.02,0,7,217600.97,0,491,1,2,1,7,3,0,2,92,86,50,36,High Risk,1.69,2.14
48,0,4577.0,3,3,0,15687.7,3,8,186901.5,2,779,3,2,0,1,6,1,1,29,49,72,-23,Low Risk,0.67,40.83
68,1,148891.91,2,1,2,240231.61,1,10,209836.07,2,340,0,0,1,1,8,1,0,90,88,51,37,High Risk,1.69,1.41
40,1,63477.8,1,1,1,186723.81,3,10,179097.53,2,632,1,1,1,4,0,1,3,39,47,60,-13,Low Risk,0.77,2.82
64,0,101651.37,3,3,0,88981.89,2,2,26141.65,1,381,1,1,1,8,6,0,4,28,36,73,-37,Low Risk,0.49,0.26
84,0,35144.98,3,0,0,213602.6,0,8,5478.73,3,426,1,0,1,8,8,0,1,77,71,58,13,Medium Risk,1.2,0.16
58,0,203208.05,4,0,1,227778.23,1,6,172993.85,2,540,2,0,1,1,9,1,2,66,74,71,3,Medium Risk,1.03,0.85
85,1,137386.03,2,1,0,104855.71,2,8,8764.32,0,837,3,0,1,2,3,0,4,10,18,92,-74,Low Risk,0.19,0.06
20,1,174767.58,3,3,2,182158.71,2,10,121681.09,3,315,0,1,1,6,9,1,0,47,72,72,0,Medium Risk,0.99,0.7
53,1,117805.39,2,1,0,551.19,1,7,29884.94,3,650,2,1,0,4,1,0,3,72,35,65,-30,Low Risk,0.53,0.25
81,0,203096.86,1,1,3,80364.75,2,6,154168.79,2,443,3,1,0,9,5,1,1,1,57,75,-18,Low Risk,0.75,0.76
77,0,221548.45,2,1,0,68949.42,3,8,32893.05,1,780,2,1,1,8,3,0,3,35,18,99,-81,Low Risk,0.18,0.15
39,0,9189.09,2,0,1,91123.62,0,6,231532.21,0,487,0,1,1,7,10,1,2,7,99,37,62,High Risk,2.61,25.19
71,0,148529.56,2,1,3,186757.91,0,10,117218.58,0,523,1,0,0,7,3,1,1,36,81,48,33,High Risk,1.65,0.79
64,0,135106.19,3,3,2,187506.12,3,1,190987.7,1,781,3,0,1,4,1,0,0,37,44,81,-37,Low Risk,0.54,1.41
20,0,138310.24,2,1,2,224487.85,1,5,141231.93,2,425,0,2,1,9,6,1,1,38,78,61,17,Medium Risk,1.26,1.02
27,1,89495.25,1,0,1,25889.81,0,5,95616.02,0,463,3,0,0,9,9,0,2,28,94,34,60,High Risk,2.69,1.07
32,1,36466.16,1,2,3,221067.72,0,8,7000.57,0,411,0,2,0,7,7,1,0,94,92,37,55,High Risk,2.42,0.19
52,0,142493.85,3,3,2,228970.13,3,4,226986.16,1,348,0,1,0,5,9,1,1,66,79,69,10,Medium Risk,1.13,1.59
69,1,89377.54,1,3,0,15246.53,0,8,29957.43,2,689,3,2,0,9,1,0,0,51,49,63,-14,Low Risk,0.77,0.34
78,1,238368.28,2,3,0,87307.84,3,7,239019.68,1,749,3,2,0,10,10,0,1,23,50,97,-47,Low Risk,0.51,1.0
64,1,168794.37,3,3,1,105930.11,0,9,99235.44,0,675,3,0,1,5,9,0,4,69,65,73,-8,Medium Risk,0.88,0.59
59,1,20110.92,2,3,2,121935.78,3,3,56358.51,0,460,1,1,0,5,1,1,4,91,43,53,-10,Low Risk,0.8,2.8
22,0,216727.96,3,3,2,147501.25,2,8,148106.37,3,525,1,1,0,5,8,1,3,94,73,76,-3,Medium Risk,0.95,0.68
39,0,85762.9,4,0,3,204138.81,1,1,36451.17,1,319,3,2,0,1,1,0,2,34,77,57,20,Medium Risk,1.33,0.43
28,4,82674.1,2,1,1,33967.0,1,4,8916.91,1,303,3,2,0,8,2,0,2,56,73,56,17,Medium Risk,1.28,0.11
53,0,245011.34,4,0,1,196410.45,3,10,161639.55,0,847,1,1,1,1,3,0,1,26,57,92,-35,Low Risk,0.61,0.66
37,1,131818.74,2,1,2,220165.31,1,6,244429.55,0,413,1,2,0,9,2,1,1,86,75,58,17,Medium Risk,1.27,1.85
68,1,92258.11,3,0,0,83418.34,2,4,205889.47,0,671,2,2,1,6,0,0,3,99,42,72,-30,Low Risk,0.58,2.23
35,0,183354.41,2,2,1,204112.77,0,7,114404.65,0,656,0,2,1,10,7,0,2,23,85,66,19,Medium Risk,1.27,0.62
63,0,150519.71,4,2,1,99964.17,0,1,1665.75,2,507,3,0,0,5,2,1,2,35,72,64,8,Medium Risk,1.11,0.01
46,1,238026.67,1,1,2,140656.76,1,9,160472.19,0,389,3,0,0,3,3,0,2,45,88,54,34,High Risk,1.6,0.67
81,1,226081.03,3,2,2,93609.8,3,2,168881.41,0,848,2,1,0,3,5,1,1,66,45,90,-45,Low Risk,0.49,0.75
63,0,1116.73,2,2,1,108629.75,3,5,54430.87,1,454,2,2,1,3,3,0,0,15,52,46,6,Medium Risk,1.11,48.7
51,2,130547.33,3,3,0,143756.16,0,3,179654.39,1,494,2,0,1,9,0,1,3,31,71,65,6,Medium Risk,1.08,1.38
79,1,186044.99,4,3,1,101088.02,0,6,146243.5,1,714,1,2,0,7,2,1,1,50,60,86,-26,Low Risk,0.69,0.79
25,1,49117.6,4,3,0,129505.6,0,1,32209.12,3,772,1,1,1,4,0,1,2,15,39,72,-33,Low Risk,0.53,0.66
50,1,147519.72,3,2,2,146329.97,0,7,191751.25,0,787,3,2,0,8,8,0,2,67,85,80,5,Medium Risk,1.05,1.3
84,1,249640.19,3,2,3,42190.93,3,2,185585.31,2,788,3,1,1,10,6,0,0,20,46,89,-43,Low Risk,0.51,0.74
18,0,44662.52,3,0,2,197136.6,1,2,229276.28,3,529,1,1,0,8,8,1,3,45,97,47,50,High Risk,2.02,5.13
38,0,219496.86,2,2,0,172404.49,2,2,210673.24,1,371,2,2,0,3,3,0,0,99,77,62,15,Medium Risk,1.22,0.96
35,0,171129.43,3,3,0,164034.47,1,10,132950.18,1,634,2,2,0,2,6,0,4,89,68,72,-4,Medium Risk,0.93,0.78
68,1,107958.26,4,1,3,76698.23,3,7,167184.24,1,522,1,2,0,1,8,0,1,63,66,62,4,Medium Risk,1.05,1.55
67,0,242331.38,4,0,0,169256.7,3,5,7713.95,2,300,0,1,0,3,5,1,4,82,42,81,-39,Low Risk,0.51,0.03
79,0,1260.13,3,1,3,158279.48,3,4,106834.15,0,615,2,0,0,5,9,0,4,20,55,56,-1,Medium Risk,0.96,84.71
65,1,228524.54,3,0,1,478.62,1,8,245361.21,3,354,0,1,0,9,2,1,3,4,91,64,27,High Risk,1.4,1.07
38,0,154250.84,3,2,1,22744.32,3,9,237613.6,0,711,2,0,0,0,8,1,1,29,81,66,15,Medium Risk,1.21,1.54
77,1,242560.7,4,1,2,73162.64,2,10,197084.6,1,660,1,0,1,6,10,1,0,67,49,82,-33,Low Risk,0.59,0.81
47,1,5114.2,1,1,2,78230.61,0,7,232100.71,2,415,3,0,0,10,9,1,4,65,95,38,57,High Risk,2.44,45.37
27,0,93116.69,2,0,2,180139.41,0,1,134999.04,3,612,1,1,0,5,10,0,2,71,99,47,52,High Risk,2.06,1.45
43,1,13920.43,1,1,2,62255.53,2,8,227009.54,2,741,0,1,1,3,1,0,1,41,59,57,2,Medium Risk,1.02,16.31
26,0,76610.18,3,3,3,41176.33,1,10,208599.45,0,690,0,1,1,5,1,1,1,18,72,59,13,Medium Risk,1.2,2.72
68,0,55549.02,1,3,3,16199.98,0,6,48125.72,3,491,2,1,1,10,7,0,4,11,63,51,12,Medium Risk,1.21,0.87
31,7,181432.87,2,1,1,54435.23,1,9,76002.84,2,674,1,0,1,3,6,0,0,59,70,55,15,Medium Risk,1.25,0.42
71,3,244827.99,2,3,3,77654.16,3,8,55054.5,0,346,2,2,0,7,6,0,4,19,66,81,-15,Low Risk,0.8,0.22
77,0,149087.4,3,3,2,95593.54,0,8,14327.35,1,785,0,1,0,9,0,0,4,0,59,87,-28,Low Risk,0.67,0.1
42,0,180437.09,1,0,1,244826.33,1,2,202978.62,2,309,3,2,1,8,10,0,4,15,92,65,27,High Risk,1.39,1.12
41,1,2041.6,3,2,3,164163.77,2,6,99905.78,1,331,0,0,1,0,4,1,0,42,57,43,14,Medium Risk,1.3,48.91
24,1,241126.83,3,2,3,121941.99,0,3,48879.06,3,519,1,1,0,6,2,1,4,97,77,65,12,Medium Risk,1.17,0.2
27,2,30235.4,4,2,2,8744.96,3,6,40095.08,3,848,3,0,1,6,1,1,2,74,34,79,-45,Low Risk,0.42,1.33
27,2,55131.14,2,1,2,5281.28,3,1,161682.13,1,600,2,0,1,8,5,0,0,59,62,43,19,Medium Risk,1.41,2.93
63,1,183949.88,2,2,1,222323.99,3,7,230471.2,2,505,0,0,1,8,8,1,3,92,66,71,-5,Medium Risk,0.92,1.25
49,0,69716.59,2,0,3,46771.14,2,7,103091.83,1,473,2,1,0,5,3,0,1,36,68,50,18,Medium Risk,1.33,1.48
42,1,171582.06,2,1,3,147690.49,2,1,51916.0,1,674,2,1,1,6,5,0,4,52,37,80,-43,Low Risk,0.46,0.3
69,0,75541.28,4,2,1,76732.25,1,6,10374.32,1,565,3,1,0,0,4,1,0,90,57,56,1,Medium Risk,1.0,0.14
72,1,73425.65,1,1,1,33968.97,0,7,198858.94,3,496,3,2,1,8,7,1,3,38,73,55,18,Medium Risk,1.3,2.71
69,0,185647.0,3,3,0,98870.29,1,9,161726.1,0,415,0,0,0,0,6,1,0,32,76,51,25,High Risk,1.46,0.87
48,0,243377.39,1,2,1,133586.58,3,4,26785.7,1,647,2,2,0,6,4,0,2,24,46,80,-34,Low Risk,0.57,0.11
67,0,144349.32,4,0,1,213473.79,3,2,31758.38,3,644,0,1,1,9,6,0,1,64,37,84,-47,Low Risk,0.44,0.22
23,0,83554.61,2,2,3,196062.95,3,10,98899.96,1,809,1,0,1,0,5,1,1,28,55,70,-15,Low Risk,0.77,1.18
45,1,152306.36,1,2,0,207135.11,0,10,152765.45,2,612,1,2,1,9,10,1,3,77,79,67,12,Medium Risk,1.16,1.0
23,1,83554.24,4,1,1,68144.72,2,8,82230.54,2,473,3,0,0,1,3,0,4,6,74,52,22,High Risk,1.4,0.98
44,0,178914.68,4,2,2,238370.49,0,4,189866.31,1,782,2,2,1,8,7,0,4,31,80,87,-7,Medium Risk,0.91,1.06
85,0,50046.51,3,0,2,232803.61,2,1,120435.41,0,464,2,2,0,8,0,1,4,18,61,67,-6,Medium Risk,0.9,2.41
38,1,195598.2,1,0,0,228891.28,3,2,18546.98,0,387,3,2,0,8,5,1,0,58,39,68,-29,Low Risk,0.57,0.09
18,1,125209.52,3,3,1,43968.85,2,6,101632.54,2,590,3,2,1,0,0,1,1,64,54,66,-12,Low Risk,0.81,0.81
67,1,78484.13,2,2,2,187971.45,3,8,213276.28,3,373,2,1,1,9,2,0,0,97,75,61,14,Medium Risk,1.21,2.72
47,1,173650.01,1,1,0,119351.48,0,10,14280.78,2,833,2,0,0,7,0,0,3,0,53,83,-30,Low Risk,0.63,0.08
40,0,133795.99,4,1,2,27975.11,3,4,215691.54,1,388,3,1,1,9,7,0,0,93,72,60,12,Medium Risk,1.18,1.61
18,1,12278.44,4,0,3,213016.83,0,8,73108.51,1,769,1,2,0,4,0,1,0,34,78,58,20,Medium Risk,1.32,5.95
79,4,31935.86,2,2,3,47449.8,1,1,152995.15,2,846,0,1,1,2,4,1,0,37,68,61,7,Medium Risk,1.1,4.79
56,1,28306.35,3,0,3,187286.41,0,6,181830.13,3,574,0,1,0,7,6,0,2,33,95,47,48,High Risk,1.98,6.42
70,0,245393.13,4,0,2,97996.18,0,7,160237.21,1,704,1,0,1,1,7,0,0,65,79,65,14,Medium Risk,1.2,0.65
62,1,221344.69,3,2,3,35775.77,1,6,77889.78,2,437,1,1,1,9,8,0,2,1,67,70,-3,Medium Risk,0.94,0.35
35,1,176137.89,2,3,1,231146.12,1,3,241607.61,1,590,0,2,1,3,3,1,4,79,66,67,-1,Medium Risk,0.97,1.37
60,0,194613.74,3,0,3,170365.71,2,6,153764.42,0,810,0,2,1,2,0,0,3,23,53,90,-37,Low Risk,0.58,0.79
50,3,155465.31,2,1,3,149352.61,2,7,168169.47,3,337,1,0,0,8,7,1,3,26,71,70,1,Medium Risk,1.0,1.08
22,1,143577.11,3,2,0,247548.46,2,9,101504.12,3,650,2,0,0,1,6,1,4,33,69,69,0,Medium Risk,0.99,0.71
27,1,147270.08,1,3,2,191519.14,0,10,224717.47,1,325,0,2,0,4,8,0,4,88,100,49,51,High Risk,2.0,1.53
24,1,193644.81,2,0,0,70998.99,2,9,175758.32,0,666,1,2,1,0,0,1,1,26,58,66,-8,Medium Risk,0.87,0.91
45,0,186305.47,1,2,2,42725.93,2,3,147747.36,1,471,0,2,1,7,9,1,4,62,67,61,6,Medium Risk,1.08,0.79
80,0,23703.14,2,1,1,191511.59,2,5,63410.71,1,727,0,2,0,1,4,1,4,30,40,65,-25,Low Risk,0.61,2.68
58,0,142331.63,4,3,2,33419.66,2,8,226789.29,1,318,1,1,1,4,0,1,0,16,62,66,-4,Medium Risk,0.93,1.59
54,0,244050.94,3,0,1,50322.0,1,7,85593.36,1,530,0,0,0,0,3,1,4,95,68,59,9,Medium Risk,1.13,0.35
20,0,41040.12,4,2,2,172691.41,1,4,2523.67,1,538,0,2,1,4,6,1,1,17,67,56,11,Medium Risk,1.18,0.06
51,1,198414.2,2,0,2,191560.14,1,8,156386.82,2,661,0,0,0,7,0,0,2,45,80,68,12,Medium Risk,1.16,0.79
52,1,198711.31,1,3,0,215671.08,2,1,152696.64,1,719,3,1,1,8,1,1,2,28,29,94,-65,Low Risk,0.31,0.77
79,1,178905.08,3,3,2,183788.83,3,6,85537.83,0,735,2,2,0,8,3,0,2,53,34,97,-63,Low Risk,0.35,0.48
67,0,195005.12,1,2,1,55874.93,0,10,152444.86,2,604,0,0,1,3,7,1,3,62,87,54,33,High Risk,1.58,0.78
76,0,112447.49,1,0,2,145531.89,3,2,212781.92,0,785,3,0,0,4,8,0,4,19,64,75,-11,Low Risk,0.84,1.89
44,0,86752.93,3,2,1,153366.95,2,10,97652.4,2,440,3,0,0,1,10,0,3,96,83,56,27,High Risk,1.46,1.13
60,0,211274.4,4,3,2,240888.77,0,5,97129.4,1,369,1,1,0,9,2,1,2,76,76,77,-1,Medium Risk,0.97,0.46
39,0,248690.66,2,0,1,197209.48,3,8,159097.84,2,518,0,2,1,1,10,0,2,65,83,64,19,Medium Risk,1.28,0.64
65,1,219885.77,2,2,3,247519.18,2,5,131245.51,1,793,1,2,1,2,2,1,1,62,35,99,-64,Low Risk,0.35,0.6
19,0,193808.21,1,3,3,237182.37,0,5,70968.51,2,474,2,1,1,5,7,1,0,34,80,60,20,Medium Risk,1.31,0.37
42,0,191453.93,2,2,0,57319.57,2,5,185823.05,1,347,1,2,0,1,9,1,4,34,77,58,19,Medium Risk,1.31,0.97
22,0,62127.88,1,2,1,47114.9,1,4,237115.56,1,446,2,0,1,3,7,1,2,33,92,35,57,High Risk,2.56,3.82
62,0,182599.63,3,0,1,47310.53,0,1,204916.16,0,424,1,2,0,4,9,0,1,15,100,48,52,High Risk,2.04,1.12
33,1,133751.81,2,3,1,155294.83,2,7,163955.8,2,611,0,1,0,3,5,0,3,57,63,67,-4,Medium Risk,0.93,1.23
64,0,146004.58,2,3,1,143871.63,0,7,46700.03,3,828,1,0,0,8,8,1,3,73,55,90,-35,Low Risk,0.6,0.32
67,1,209419.38,4,0,1,79021.66,2,6,102419.65,1,702,2,2,1,3,7,1,4,65,35,97,-62,Low Risk,0.36,0.49
72,1,76976.56,3,0,2,7263.62,2,8,10350.67,0,674,0,2,1,10,6,1,3,29,35,77,-42,Low Risk,0.45,0.13
63,1,167212.34,2,2,2,247900.08,2,3,203383.53,1,375,0,2,0,8,6,1,1,62,80,72,8,Medium Risk,1.1,1.22
42,1,72291.68,2,1,0,237912.31,2,3,105807.29,1,775,3,1,0,4,1,1,0,46,29,75,-46,Low Risk,0.38,1.46
46,1,194311.35,1,2,1,6556.16,2,10,231847.95,3,389,0,0,1,6,8,0,4,14,91,54,37,High Risk,1.65,1.19
29,1,119099.76,3,1,3,218697.04,2,4,234064.8,3,439,1,0,0,3,10,0,1,22,81,61,20,Medium Risk,1.31,1.97
44,1,106185.35,2,0,2,123.77,1,1,53419.86,3,505,2,0,0,2,7,0,4,57,77,43,34,High Risk,1.75,0.5
50,1,2329.25,1,1,1,237639.31,3,7,245480.48,2,523,1,0,1,4,0,0,0,70,53,42,11,Medium Risk,1.23,105.35
69,0,229413.82,2,1,3,166890.01,1,7,53654.62,0,357,3,2,1,10,8,1,2,78,59,81,-22,Low Risk,0.72,0.23
35,0,127120.29,3,2,1,57264.69,1,2,231651.55,2,712,2,2,0,8,10,0,4,17,87,75,12,Medium Risk,1.14,1.82
68,6,235202.73,4,0,3,151142.69,1,9,11257.26,0,507,3,2,1,6,2,0,3,48,59,83,-24,Low Risk,0.7,0.05
56,0,67119.23,3,3,3,47378.86,2,3,218172.38,3,537,0,2,0,1,9,0,4,9,81,60,21,High Risk,1.33,3.25
84,1,35029.98,1,3,2,153070.27,3,9,86375.08,2,800,0,1,0,5,8,1,0,41,39,75,-36,Low Risk,0.51,2.47
26,1,44243.14,2,2,1,37866.94,0,9,233849.36,2,637,2,0,0,1,5,0,0,47,100,26,74,High Risk,3.7,5.29
24,0,196881.5,4,0,0,223581.86,3,10,238420.5,2,579,2,2,0,2,9,1,2,52,89,69,20,Medium Risk,1.27,1.21
66,1,183177.32,2,0,2,146266.35,1,3,98465.14,3,589,2,2,1,2,8,0,2,26,62,68,-6,Medium Risk,0.9,0.54
74,1,138415.32,1,1,0,24574.7,1,1,46116.16,1,611,3,2,1,5,7,0,1,61,32,61,-29,Low Risk,0.52,0.33
72,0,162938.82,4,0,3,117942.04,0,5,76851.19,1,341,1,2,0,2,8,1,1,51,90,63,27,High Risk,1.41,0.47
26,1,93499.22,4,3,1,237122.46,2,3,134820.39,3,376,2,0,0,2,5,1,2,64,66,67,-1,Medium Risk,0.97,1.44
56,0,174759.23,1,1,0,231020.39,3,1,125671.95,3,842,1,2,1,0,10,1,4,16,36,91,-55,Low Risk,0.39,0.72
44,1,7481.11,2,3,0,149281.14,0,8,130894.38,2,429,3,1,1,10,10,1,4,20,71,57,14,Medium Risk,1.22,17.49
49,1,119548.42,1,2,3,239462.69,0,9,153944.61,1,731,0,1,0,3,6,1,1,41,94,58,36,High Risk,1.59,1.29
